MON,Date Rptd,DR. NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1
2,2/8/2015 0:00,151805676,2/7/2015 0:00,1800,18,Southeast,1822,121,"RAPE, FORCIBLE",AO,Adult Other,10300 S  BROADWAY,,"(33.9428, -118.2781)"
2,2/8/2015 0:00,151805690,2/8/2015 0:00,1530,18,Southeast,1822,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,         WALL                         ST,   CENTURY                      BL,"(33.9456, -118.2717)"
2,2/8/2015 0:00,151805706,2/8/2015 0:00,2300,18,Southeast,1822,946,OTHER MISCELLANEOUS CRIME,AA,Adult Arrest,         CENTURY                      BL,   MAIN                         ST,"(33.9456, -118.2739)"
2,2/8/2015 0:00,151805688,2/8/2015 0:00,915,18,Southeast,1821,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  600 W  98TH                         ST,,"(33.9474, -118.2848)"
2,2/8/2015 0:00,151805682,2/8/2015 0:00,1025,18,Southeast,1823,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,  300 E  101ST                        ST,,"(33.9447, -118.2695)"
2,2/8/2015 0:00,151805671,2/7/2015 0:00,1845,18,Southeast,1838,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,         107TH                        ST,   ANZAC                        AV,"(33.9389, -118.2379)"
2,2/7/2015 0:00,151805632,2/6/2015 0:00,2145,18,Southeast,1846,510,VEHICLE - STOLEN,IC,Invest Cont, 1400 E  114TH                        ST,,"(33.9311, -118.2493)"
2,2/7/2015 0:00,151805641,2/6/2015 0:00,2330,18,Southeast,1834,510,VEHICLE - STOLEN,IC,Invest Cont,  900 E  105TH                        ST,,"(33.9410, -118.2587)"
2,2/7/2015 0:00,151805644,2/6/2015 0:00,2300,18,Southeast,1836,510,VEHICLE - STOLEN,IC,Invest Cont, 1300 E  109TH                        ST,,"(33.9368, -118.2519)"
2,2/7/2015 0:00,151805646,2/6/2015 0:00,30,18,Southeast,1822,510,VEHICLE - STOLEN,IC,Invest Cont, 9400 S  FIGUEROA                     ST,,"(33.9510, -118.2827)"
2,2/7/2015 0:00,151805652,2/6/2015 0:00,2200,18,Southeast,1801,510,VEHICLE - STOLEN,IC,Invest Cont,  800 W  93RD                         ST,,"(33.9519, -118.2893)"
2,2/7/2015 0:00,151805655,2/7/2015 0:00,515,18,Southeast,1849,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont, 1900 E  115TH                        ST,,"(33.9305, -118.2386)"
2,2/7/2015 0:00,151805656,2/7/2015 0:00,1640,18,Southeast,1863,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,11800    STANFORD                     AV,,"(33.9265, -118.2622)"
2,2/7/2015 0:00,151805664,2/7/2015 0:00,1500,18,Southeast,1823,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,10200    AVALON                       BL,,"(33.9442, -118.2652)"
2,2/7/2015 0:00,151805665,2/7/2015 0:00,1450,18,Southeast,1836,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 1500 E  106TH                        ST,,"(33.9397, -118.2483)"
2,2/7/2015 0:00,151805663,2/7/2015 0:00,1530,18,Southeast,1851,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         EL SEGUNDO                   BL,   HARBOR                       FY,"(33.9164, -118.2860)"
2,2/7/2015 0:00,151805668,2/7/2015 0:00,2200,18,Southeast,1824,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont, 9900    PALOMA                       AV,,"(33.9468, -118.2638)"
2,2/7/2015 0:00,151805645,2/7/2015 0:00,530,18,Southeast,1801,210,ROBBERY,IC,Invest Cont, 8800 S  FIGUEROA                     ST,,"(33.9574, -118.2827)"
2,2/7/2015 0:00,151805653,2/7/2015 0:00,1155,18,Southeast,1801,210,ROBBERY,IC,Invest Cont,         MENLO,   MANCHESTER,"(33.9601, -118.2904)"
2,2/7/2015 0:00,151805675,2/7/2015 0:00,1000,18,Southeast,1821,956,"LETTERS, LEWD",AO,Adult Other,  600 W  102ND                        ST,,"(33.9438, -118.2848)"
2,2/7/2015 0:00,151805666,2/7/2015 0:00,1820,18,Southeast,1823,850,INDECENT EXPOSURE,AA,Adult Arrest,         SAN PEDRO                    ST,   CENTURY                      BL,"(33.9456, -118.2695)"
2,2/7/2015 0:00,151805648,1/16/2015 0:00,1,18,Southeast,1823,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont,  400 E  95TH                         ST,,"(33.9502, -118.2673)"
2,2/7/2015 0:00,151805670,2/5/2015 0:00,2310,18,Southeast,1801,330,BURGLARY FROM VEHICLE,AA,Adult Arrest,         87TH                         ST,   FIGUEROA                     ST,"(33.9587, -118.2827)"
2,2/7/2015 0:00,151805654,2/4/2015 0:00,1500,18,Southeast,1841,310,BURGLARY,IC,Invest Cont,11000    DENVER                       AV,,"(33.9356, -118.2848)"
2,2/7/2015 0:00,151805638,2/7/2015 0:00,20,18,Southeast,1827,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,10100    BEACH                        ST,,"(33.9449, -118.2415)"
2,2/6/2015 0:00,151805605,2/6/2015 0:00,1500,18,Southeast,1862,510,VEHICLE - STOLEN,IC,Invest Cont,         116TH                        ST,   MAIN                         ST,"(33.9292, -118.2739)"
2,2/6/2015 0:00,151805612,2/5/2015 0:00,2230,18,Southeast,1871,510,VEHICLE - STOLEN,IC,Invest Cont,  700 W  142ND                        ST,,"(33.9029, -118.2872)"
2,2/6/2015 0:00,151805610,2/6/2015 0:00,830,18,Southeast,1827,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 9400    WILMINGTON                   AV,,"(33.9515, -118.2385)"
2,2/6/2015 0:00,151805623,2/6/2015 0:00,1245,18,Southeast,1844,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,  900 E  109TH                        ST,,"(33.9373, -118.2587)"
2,2/6/2015 0:00,151805621,2/6/2015 0:00,1500,18,Southeast,1826,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 1600 E  103RD                        ST,,"(33.9433, -118.2462)"
2,2/6/2015 0:00,151805622,2/6/2015 0:00,1220,18,Southeast,1821,441,THEFT PLAIN - ATTEMPT,IC,Invest Cont,  600 W  CENTURY                      BL,,"(33.9455, -118.2848)"
2,2/6/2015 0:00,151805627,2/6/2015 0:00,2210,18,Southeast,1862,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  100 W  IMPERIAL                     HY,,"(33.9310, -118.2739)"
2,2/6/2015 0:00,151805618,2/5/2015 0:00,1130,18,Southeast,1844,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,         114TH                        ST,E  WADSWORTH                    AV,"(33.9310, -118.2586)"
2,2/6/2015 0:00,151805620,2/6/2015 0:00,1010,18,Southeast,1801,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  500 W  93RD                         ST,,"(33.9519, -118.2827)"
2,2/6/2015 0:00,151805630,2/6/2015 0:00,1310,18,Southeast,1824,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  900 E  93RD                         ST,,"(33.9521, -118.2586)"
2,2/6/2015 0:00,151805828,2/6/2015 0:00,2330,18,Southeast,1822,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         MAIN                         ST,   CENTURY                      BL,"(33.9456, -118.2739)"
2,2/6/2015 0:00,151805829,2/6/2015 0:00,2135,18,Southeast,1822,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  200 W  93RD                         ST,,"(33.9519, -118.2760)"
2,2/6/2015 0:00,151805584,2/1/2015 0:00,330,18,Southeast,1862,121,"RAPE, FORCIBLE",IC,Invest Cont,11600 S  MAIN                         ST,,"(33.9292, -118.2739)"
2,2/6/2015 0:00,151805677,2/6/2015 0:00,1515,18,Southeast,1832,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,  100 E  107TH                        ST,,"(33.9393, -118.2739)"
2,2/6/2015 0:00,151805592,2/6/2015 0:00,1047,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         CENTURY,   MAIN,"(33.9456, -118.2739)"
2,2/6/2015 0:00,151805593,2/6/2015 0:00,1047,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         CENTURY,   MAIN,"(33.9456, -118.2739)"
2,2/6/2015 0:00,151805594,2/6/2015 0:00,1047,18,Southeast,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         CENTURY,   MAIN,"(33.9456, -118.2739)"
2,2/6/2015 0:00,151805629,2/6/2015 0:00,1230,18,Southeast,1801,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,         87TH                         ST,   FIGUEROA                     ST,"(33.9587, -118.2827)"
2,2/5/2015 0:00,151805542,2/5/2015 0:00,100,18,Southeast,1842,510,VEHICLE - STOLEN,IC,Invest Cont,11300 S  MAIN                         ST,,"(33.9320, -118.2739)"
2,2/5/2015 0:00,151805557,2/5/2015 0:00,530,18,Southeast,1891,510,VEHICLE - STOLEN,IC,Invest Cont,16900    DENVER                       AV,,"(33.8784, -118.2836)"
2,2/5/2015 0:00,151805565,1/26/2015 0:00,2330,18,Southeast,1806,510,VEHICLE - STOLEN,IC,Invest Cont,         CENTRAL                      AV,   91ST                         ST,"(33.9539, -118.2564)"
2,2/5/2015 0:00,151805531,2/4/2015 0:00,2345,18,Southeast,1822,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,         102ND                        ST,   SPRING,"(33.9438, -118.2762)"
2,2/5/2015 0:00,151805551,2/5/2015 0:00,300,18,Southeast,1824,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",AO,Adult Other,10100 S  CENTRAL                      AV,,"(33.9449, -118.2541)"
2,2/5/2015 0:00,151805533,2/5/2015 0:00,5,18,Southeast,1827,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 9600    GRAHAM                       AV,,"(33.9494, -118.2430)"
2,2/5/2015 0:00,151805553,2/5/2015 0:00,1230,18,Southeast,1826,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,         COMPTON,   103RD,"(33.9433, -118.2462)"
2,2/5/2015 0:00,151805572,2/5/2015 0:00,1320,18,Southeast,1801,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 8600    ORCHARD                      AV,,"(33.9601, -118.2881)"
2,2/5/2015 0:00,151805555,1/5/2015 0:00,1400,18,Southeast,1821,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,10100 S  FIGUEROA                     ST,,"(33.9446, -118.2826)"
2,2/5/2015 0:00,151805554,1/30/2015 0:00,1630,18,Southeast,1837,441,THEFT PLAIN - ATTEMPT,IC,Invest Cont, 1600 E  104TH                        ST,,"(33.9415, -118.2462)"
2,2/5/2015 0:00,151805567,2/5/2015 0:00,1220,18,Southeast,1806,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,  900 E  91ST                         ST,,"(33.9538, -118.2586)"
2,2/5/2015 0:00,151805537,2/5/2015 0:00,100,18,Southeast,1826,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 9400    FIRTH                        BL,,"(33.9512, -118.2476)"
2,2/5/2015 0:00,151805548,2/5/2015 0:00,750,18,Southeast,1849,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,11500    WILLOWBROOK                  AV,,"(33.9305, -118.2386)"
2,2/5/2015 0:00,151805550,2/5/2015 0:00,1035,18,Southeast,1822,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,10200 S  BROADWAY,,"(33.9438, -118.2781)"
2,2/5/2015 0:00,151805568,2/5/2015 0:00,1110,18,Southeast,1871,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  800 W  ROSECRANS                    AV,,"(33.9019, -118.2893)"
2,2/5/2015 0:00,151805650,2/5/2015 0:00,2130,18,Southeast,1802,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         MANCHESTER                   AV,   BROADWAY,"(33.9601, -118.2782)"
2,2/5/2015 0:00,151805536,2/5/2015 0:00,605,18,Southeast,1881,210,ROBBERY,IC,Invest Cont,  600 W  REDONDO BEACH                BL,,"(33.8926, -118.2861)"
2,2/5/2015 0:00,151805538,2/5/2015 0:00,10,18,Southeast,1837,210,ROBBERY,IC,Invest Cont,         103RD                        ST,   GRAHAM,"(33.9432, -118.2425)"
2,2/5/2015 0:00,151805560,2/5/2015 0:00,1445,18,Southeast,1842,210,ROBBERY,IC,Invest Cont,10800 S  FIGUEROA,,"(33.9383, -118.2826)"
2,2/5/2015 0:00,151805559,2/5/2015 0:00,620,18,Southeast,1823,813,"CHILD ANNOYING (17YRS & UNDER, DID NOT TOUCH VICTIM)",IC,Invest Cont,         SAN PEDRO,   101ST                        ST,"(33.9447, -118.2695)"
2,2/5/2015 0:00,151800616,2/1/2015 0:00,1200,18,Southeast,1844,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,AO,Adult Other,  600 E  111TH                        ST,,"(33.9348, -118.2652)"
2,2/5/2015 0:00,151805574,2/5/2015 0:00,1815,18,Southeast,1837,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         GRANDEE                      AV,   108TH                        ST,"(33.9379, -118.2440)"
2,2/5/2015 0:00,151805576,2/5/2015 0:00,830,18,Southeast,1837,330,BURGLARY FROM VEHICLE,IC,Invest Cont,         GRAHAM,   103RD,"(33.9424, -118.2425)"
2,2/5/2015 0:00,151805566,2/1/2015 0:00,900,18,Southeast,1823,310,BURGLARY,IC,Invest Cont,  400 E  95TH                         ST,,"(33.9502, -118.2673)"
2,2/5/2015 0:00,151800617,2/5/2015 0:00,1300,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest, 8600 S  AVALON                       BL,,"(33.9602, -118.2651)"
2,2/5/2015 0:00,151805580,2/5/2015 0:00,2300,18,Southeast,1824,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,10200 S  CENTRAL                      AV,,"(33.9441, -118.2541)"
2,2/5/2015 0:00,151805581,2/5/2015 0:00,1945,18,Southeast,1823,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,         SAN PEDRO                    ST,   94TH                         ST,"(33.9511, -118.2695)"
2,2/5/2015 0:00,151805544,2/5/2015 0:00,855,18,Southeast,1827,220,ATTEMPTED ROBBERY,AA,Adult Arrest,         103RD                        ST,   ANZAC                        ST,"(33.9432, -118.2379)"
2,2/5/2015 0:00,151805545,2/5/2015 0:00,855,18,Southeast,1827,220,ATTEMPTED ROBBERY,AA,Adult Arrest,         103RD                        ST,   ANZAC                        ST,"(33.9432, -118.2379)"
2,2/4/2015 0:00,151805495,2/3/2015 0:00,1645,18,Southeast,1881,510,VEHICLE - STOLEN,IC,Invest Cont,15900    MENLO                        AV,,"(33.8871, -118.2893)"
2,2/4/2015 0:00,151805514,2/2/2015 0:00,900,18,Southeast,1849,354,THEFT OF IDENTITY,IC,Invest Cont, 2100 E  115TH                        ST,,"(33.9305, -118.2349)"
2,2/4/2015 0:00,151805524,2/2/2015 0:00,1800,18,Southeast,1831,354,THEFT OF IDENTITY,IC,Invest Cont,12600 S  HOOVER                       ST,,"(33.9191, -118.2870)"
2,2/4/2015 0:00,151805747,1/28/2015 0:00,1200,18,Southeast,1802,354,THEFT OF IDENTITY,IC,Invest Cont,  100 E  88TH                         PL,,"(33.9565, -118.2739)"
2,2/4/2015 0:00,151805748,1/28/2015 0:00,1200,18,Southeast,1802,354,THEFT OF IDENTITY,IC,Invest Cont,  100 W  86TH                         PL,,"(33.9594, -118.2739)"
2,2/4/2015 0:00,151805510,1/22/2015 0:00,30,18,Southeast,1801,354,THEFT OF IDENTITY,IC,Invest Cont, 8700 S  REGINA                       CT,,"(33.9587, -118.2847)"
2,2/4/2015 0:00,151805512,2/4/2015 0:00,1240,18,Southeast,1842,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         111TH                        ST,   BROADWAY,"(33.9348, -118.2781)"
2,2/4/2015 0:00,151805529,2/4/2015 0:00,1700,18,Southeast,1846,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AO,Adult Other, 1300 E  115TH                        ST,,"(33.9304, -118.2518)"
2,2/4/2015 0:00,151805491,2/3/2015 0:00,2345,18,Southeast,1881,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,16300    AINSWORTH                    ST,,"(33.8834, -118.2903)"
2,2/4/2015 0:00,151805497,2/3/2015 0:00,640,18,Southeast,1842,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,         112TH,   BROADWAY,"(33.9330, -118.2783)"
2,2/4/2015 0:00,151800615,2/4/2015 0:00,1630,18,Southeast,1891,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,AO,Adult Other,  800 W  165TH                        PL,,"(33.8808, -118.2891)"
2,2/4/2015 0:00,151805518,2/3/2015 0:00,100,18,Southeast,1837,351,PURSE SNATCHING,IC,Invest Cont,         COMPTON,   114TH,"(33.9311, -118.2463)"
2,2/4/2015 0:00,151805513,2/4/2015 0:00,1040,18,Southeast,1804,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AA,Adult Arrest,  900 E  88TH                         ST,,"(33.9574, -118.2586)"
2,2/4/2015 0:00,151805498,2/2/2015 0:00,1800,18,Southeast,1863,320,"BURGLARY, ATTEMPTED",IC,Invest Cont,  400 E  120TH                        ST,,"(33.9237, -118.2681)"
2,2/4/2015 0:00,151805505,2/4/2015 0:00,920,18,Southeast,1834,330,BURGLARY FROM VEHICLE,AA,Adult Arrest,         105TH                        ST,   AVALON                       BL,"(33.9410, -118.2652)"
2,2/4/2015 0:00,151805509,2/3/2015 0:00,2300,18,Southeast,1844,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  400 E  111TH                        PL,,"(33.9339, -118.2673)"
2,2/4/2015 0:00,151805522,2/4/2015 0:00,1020,18,Southeast,1849,310,BURGLARY,IC,Invest Cont,11400    CROESUS                      AV,,"(33.9315, -118.2335)"
2,2/4/2015 0:00,151805534,2/4/2015 0:00,1300,18,Southeast,1824,310,BURGLARY,IC,Invest Cont,  800 E  94TH                         ST,,"(33.9511, -118.2608)"
2,2/4/2015 0:00,151805535,2/4/2015 0:00,1850,18,Southeast,1831,310,BURGLARY,IC,Invest Cont,  500    ATHENS                       BL,,"(33.9210, -118.2836)"
2,2/4/2015 0:00,151805499,2/2/2015 0:00,1130,18,Southeast,1835,310,BURGLARY,IC,Invest Cont,10400 S  CENTRAL                      AV,,"(33.9419, -118.2541)"
2,2/4/2015 0:00,151805541,1/19/2015 0:00,2000,18,Southeast,1861,310,BURGLARY,IC,Invest Cont,11400    MENLO                        AV,,"(33.9310, -118.2893)"
2,2/4/2015 0:00,151805521,2/4/2015 0:00,1200,18,Southeast,1849,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,11500    WILMINGTON                   AV,,"(33.9303, -118.2391)"
2,2/4/2015 0:00,151805523,2/4/2015 0:00,1435,18,Southeast,1842,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest,  200 W  111TH                        ST,,"(33.9348, -118.2762)"
2,2/3/2015 0:00,151805466,2/3/2015 0:00,1840,18,Southeast,1802,510,VEHICLE - STOLEN,IC,Invest Cont,  200 W  MANCHESTER                   AV,,"(33.9601, -118.2761)"
2,2/3/2015 0:00,151805439,2/2/2015 0:00,1730,18,Southeast,1846,510,VEHICLE - STOLEN,IC,Invest Cont, 1400 E  114TH                        ST,,"(33.9311, -118.2493)"
2,2/3/2015 0:00,151805441,2/2/2015 0:00,1,18,Southeast,1837,510,VEHICLE - STOLEN,IC,Invest Cont, 1700 E  112TH                        ST,,"(33.9330, -118.2434)"
2,2/3/2015 0:00,151805454,2/2/2015 0:00,2200,18,Southeast,1841,510,VEHICLE - STOLEN,IC,Invest Cont,11300    SOUTHWEST                    BL,,"(33.9322, -118.2900)"
2,2/3/2015 0:00,151805467,2/3/2015 0:00,1600,18,Southeast,1832,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,  100 W  106TH                        ST,,"(33.9402, -118.2739)"
2,2/3/2015 0:00,151805488,2/1/2015 0:00,900,18,Southeast,1849,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 2300    SANTA ANA                    BL,,"(33.9346, -118.2317)"
2,2/3/2015 0:00,151805486,2/3/2015 0:00,1430,18,Southeast,1823,888,TRESPASSING,IC,Invest Cont,  200 E  95TH                         ST,,"(33.9502, -118.2717)"
2,2/3/2015 0:00,151805485,2/2/2015 0:00,2100,18,Southeast,1864,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,12000 S  CENTRAL                      AV,,"(33.9237, -118.2543)"
2,2/3/2015 0:00,151805982,2/3/2015 0:00,100,18,Southeast,1842,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,         108TH,   BROADWAY,"(33.9383, -118.2781)"
2,2/3/2015 0:00,151805458,2/2/2015 0:00,1539,18,Southeast,1801,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 8600    ORCHARD                      AV,,"(33.9601, -118.2881)"
2,2/3/2015 0:00,151805482,2/2/2015 0:00,900,18,Southeast,1822,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont,  100 W  94TH                         ST,,"(33.9511, -118.2739)"
2,2/3/2015 0:00,151805472,1/28/2015 0:00,1155,18,Southeast,1824,354,THEFT OF IDENTITY,IC,Invest Cont, 1100 E  103RD                        ST,,"(33.9433, -118.2565)"
2,2/3/2015 0:00,151805475,2/2/2015 0:00,2200,18,Southeast,1841,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont,11300    SOUTHWEST                    BL,,"(33.9322, -118.2900)"
2,2/3/2015 0:00,151805483,2/3/2015 0:00,1600,18,Southeast,1827,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont, 1800 E  CENTURY                      BL,,"(33.9457, -118.2407)"
2,2/3/2015 0:00,151800611,2/3/2015 0:00,245,18,Southeast,1831,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,  800 W  120TH                        ST,,"(33.9237, -118.2891)"
2,2/3/2015 0:00,151805492,2/3/2015 0:00,1820,18,Southeast,1832,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,  100 E  108TH                        ST,,"(33.9383, -118.2739)"
2,2/3/2015 0:00,151805473,2/3/2015 0:00,1630,18,Southeast,1834,236,SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT,AA,Adult Arrest,  400 E  107TH                        ST,,"(33.9393, -118.2673)"
2,2/3/2015 0:00,151805479,2/3/2015 0:00,1702,18,Southeast,1838,210,ROBBERY,AA,Adult Arrest, 1900 E  103RD                        ST,,"(33.9431, -118.2391)"
2,2/3/2015 0:00,151805490,2/3/2015 0:00,2240,18,Southeast,1802,210,ROBBERY,IC,Invest Cont, 9100 S  MAIN                         ST,,"(33.9538, -118.2739)"
2,2/3/2015 0:00,151805493,2/3/2015 0:00,2030,18,Southeast,1834,210,ROBBERY,AO,Adult Other,         107TH                        ST,   AVALON,"(33.9393, -118.2652)"
2,2/3/2015 0:00,151805463,1/23/2015 0:00,5,18,Southeast,1846,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont, 1400 E  IMPERIAL                     HY,,"(33.9295, -118.2501)"
2,2/3/2015 0:00,151805453,2/2/2015 0:00,1200,18,Southeast,1822,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,IC,Invest Cont,         BROADWAY,   COLDEN,"(33.9492, -118.2781)"
2,2/3/2015 0:00,151805500,2/3/2015 0:00,1200,18,Southeast,1824,310,BURGLARY,IC,Invest Cont,  700 E  95TH                         ST,,"(33.9502, -118.2630)"
2,2/3/2015 0:00,151805465,2/3/2015 0:00,1600,18,Southeast,1849,624,BATTERY - SIMPLE ASSAULT,AA,Adult Arrest, 1900 E  115TH                        ST,,"(33.9305, -118.2386)"
2,2/2/2015 0:00,151805427,2/2/2015 0:00,1655,18,Southeast,1837,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),JA,Juv Arrest,11100    WILLOWBROOK                  AV,,"(33.9343, -118.2406)"
2,2/2/2015 0:00,151805430,2/2/2015 0:00,630,18,Southeast,1846,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,11200    ALVARO                       ST,,"(33.9331, -118.2532)"
2,2/2/2015 0:00,151805410,2/1/2015 0:00,2045,18,Southeast,1823,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),IC,Invest Cont,10200 S  SAN PEDRO                    ST,,"(33.9438, -118.2695)"
2,2/2/2015 0:00,151805421,2/1/2015 0:00,100,18,Southeast,1861,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  800 W  IMPERIAL                     HY,,"(33.9310, -118.2893)"
2,2/2/2015 0:00,151805440,1/29/2015 0:00,600,18,Southeast,1851,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont,  500 W  130TH                        ST,,"(33.9144, -118.2827)"
2,2/2/2015 0:00,151805417,1/31/2015 0:00,530,18,Southeast,1881,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",IC,Invest Cont,  500 W  ALONDRA                      BL,,"(33.8855, -118.2827)"
2,2/2/2015 0:00,151805431,1/30/2015 0:00,1730,18,Southeast,1823,440,THEFT PLAIN - PETTY ($950 & UNDER),IC,Invest Cont, 9700 S  SAN PEDRO                    ST,,"(33.9483, -118.2695)"
2,2/2/2015 0:00,151805425,2/1/2015 0:00,2130,18,Southeast,1837,210,ROBBERY,IC,Invest Cont, 1600 E  111TH                        ST,,"(33.9348, -118.2463)"
2,2/2/2015 0:00,151800610,1/30/2015 0:00,1530,18,Southeast,1824,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,AA,Adult Arrest,10000    PALOMA                       AV,,"(33.9454, -118.2638)"
2,2/2/2015 0:00,151805489,2/2/2015 0:00,400,18,Southeast,1824,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  700 E  102ND                        ST,,"(33.9441, -118.2625)"
2,2/2/2015 0:00,151805437,2/1/2015 0:00,2000,18,Southeast,1823,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  300 E  CENTURY                      BL,,"(33.9456, -118.2695)"
2,2/2/2015 0:00,151805420,2/2/2015 0:00,950,18,Southeast,1823,310,BURGLARY,IC,Invest Cont,10000 S  SAN PEDRO                    ST,,"(33.9456, -118.2695)"
